9,4,Pedestrian,?,?,?,177,222,315,387,?,?,?,?,?,?,?,0.5318889617919922
9,6,Cyclist,?,?,?,351,256,465,360,?,?,?,?,?,?,?,0.34346795082092285
9,7,Cyclist,?,?,?,209,279,296,389,?,?,?,?,?,?,?,0.3350162208080292
10,1,Pedestrian,?,?,?,505,202,630,483,?,?,?,?,?,?,?,0.8520622849464417
10,2,Pedestrian,?,?,?,603,195,694,458,?,?,?,?,?,?,?,0.8679904937744141
10,3,Cyclist,?,?,?,269,274,390,377,?,?,?,?,?,?,?,0.3886987864971161
10,4,Pedestrian,?,?,?,166,205,313,388,?,?,?,?,?,?,?,0.6609061360359192
10,5,Pedestrian,?,?,?,583,186,610,257,?,?,?,?,?,?,?,0.3362503945827484
10,6,Cyclist,?,?,?,351,252,471,360,?,?,?,?,?,?,?,0.2992054522037506
10,7,Pedestrian,?,?,?,208,280,296,392,?,?,?,?,?,?,?,0.6609061360359192
11,1,Pedestrian,?,?,?,521,204,647,484,?,?,?,?,?,?,?,0.865207314491272
11,2,Pedestrian,?,?,?,618,194,711,461,?,?,?,?,?,?,?,0.8301252126693726
11,3,Cyclist,?,?,?,268,274,390,377,?,?,?,?,?,?,?,0.437102347612381
11,4,Pedestrian,?,?,?,169,198,317,392,?,?,?,?,?,?,?,0.5329366326332092
11,5,Pedestrian,?,?,?,585,186,613,257,?,?,?,?,?,?,?,0.27816906571388245
11,6,Cyclist,?,?,?,347,252,470,361,?,?,?,?,?,?,?,0.31328004598617554
11,7,Cyclist,?,?,?,207,276,300,395,?,?,?,?,?,?,?,0.2981780767440796
11,10,Pedestrian,?,?,?,523,193,553,260,?,?,?,?,?,?,?,0.27816906571388245
12,1,Pedestrian,?,?,?,529,204,656,485,?,?,?,?,?,?,?,0.8425294160842896
12,2,Pedestrian,?,?,?,628,193,721,463,?,?,?,?,?,?,?,0.7506940364837646
12,3,Cyclist,?,?,?,269,274,390,377,?,?,?,?,?,?,?,0.3083589971065521
12,4,Pedestrian,?,?,?,164,189,320,393,?,?,?,?,?,?,?,0.45241016149520874
12,6,Cyclist,?,?,?,341,253,465,362,?,?,?,?,?,?,?,0.2521497905254364
12,7,Pedestrian,?,?,?,196,234,317,396,?,?,?,?,?,?,?,0.45241016149520874
12,10,Pedestrian,?,?,?,524,195,556,267,?,?,?,?,?,?,?,0.4277363419532776
13,1,Pedestrian,?,?,?,543,203,668,484,?,?,?,?,?,?,?,0.7996067404747009
13,2,Pedestrian,?,?,?,638,191,730,461,?,?,?,?,?,?,?,0.7831059098243713
13,3,Cyclist,?,?,?,271,274,390,376,?,?,?,?,?,?,?,0.3525952398777008
13,6,Cyclist,?,?,?,342,253,467,360,?,?,?,?,?,?,?,0.31701964139938354
13,7,Pedestrian,?,?,?,196,212,331,400,?,?,?,?,?,?,?,0.5001587271690369
13,10,Pedestrian,?,?,?,526,197,559,271,?,?,?,?,?,?,?,0.5164721012115479
13,11,Pedestrian,?,?,?,553,185,577,253,?,?,?,?,?,?,?,0.404590904712677
14,1,Pedestrian,?,?,?,561,200,686,489,?,?,?,?,?,?,?,0.7849242687225342
14,2,Pedestrian,?,?,?,655,191,749,466,?,?,?,?,?,?,?,0.8702767491340637
14,3,Cyclist,?,?,?,282,277,394,375,?,?,?,?,?,?,?,0.25497257709503174
14,6,Cyclist,?,?,?,338,259,460,363,?,?,?,?,?,?,?,0.42326489090919495
14,7,Pedestrian,?,?,?,174,195,320,406,?,?,?,?,?,?,?,0.47567522525787354
14,10,Pedestrian,?,?,?,527,195,561,271,?,?,?,?,?,?,?,0.5198474526405334
14,11,Pedestrian,?,?,?,553,185,577,255,?,?,?,?,?,?,?,0.49482840299606323
14,13,Pedestrian,?,?,?,1283,200,1381,508,?,?,?,?,?,?,?,0.8148317933082581
14,14,Pedestrian,?,?,?,195,185,248,407,?,?,?,?,?,?,?,0.3114944100379944
15,1,Pedestrian,?,?,?,571,200,698,494,?,?,?,?,?,?,?,0.8472082018852234
15,2,Pedestrian,?,?,?,670,190,768,477,?,?,?,?,?,?,?,0.8275672197341919
15,3,Cyclist,?,?,?,284,277,395,375,?,?,?,?,?,?,?,0.30069708824157715
15,5,Pedestrian,?,?,?,581,196,607,260,?,?,?,?,?,?,?,0.28439241647720337
15,6,Cyclist,?,?,?,334,262,457,367,?,?,?,?,?,?,?,0.30069708824157715
15,7,Pedestrian,?,?,?,178,196,320,410,?,?,?,?,?,?,?,0.39945560693740845
15,10,Pedestrian,?,?,?,529,196,563,272,?,?,?,?,?,?,?,0.5872719883918762
15,11,Pedestrian,?,?,?,554,185,576,249,?,?,?,?,?,?,?,0.27834877371788025
15,13,Pedestrian,?,?,?,1246,193,1347,508,?,?,?,?,?,?,?,0.6234132647514343
15,14,Pedestrian,?,?,?,205,200,252,400,?,?,?,?,?,?,?,0.32069510221481323
15,15,Pedestrian,?,?,?,256,200,333,405,?,?,?,?,?,?,?,0.6829552054405212
16,1,Pedestrian,?,?,?,584,202,714,498,?,?,?,?,?,?,?,0.8590691089630127
16,2,Pedestrian,?,?,?,684,193,784,482,?,?,?,?,?,?,?,0.83307284116745
16,5,Pedestrian,?,?,?,580,192,607,261,?,?,?,?,?,?,?,0.5583837628364563
16,6,Pedestrian,?,?,?,334,262,457,367,?,?,?,?,?,?,?,0.6544905304908752
16,7,Pedestrian,?,?,?,175,189,324,413,?,?,?,?,?,?,?,0.43395352363586426
16,10,Pedestrian,?,?,?,531,196,566,274,?,?,?,?,?,?,?,0.6434792876243591
16,11,Pedestrian,?,?,?,554,185,575,248,?,?,?,?,?,?,?,0.6434792876243591
16,13,Pedestrian,?,?,?,1220,192,1323,510,?,?,?,?,?,?,?,0.784689724445343
16,14,Pedestrian,?,?,?,220,197,268,394,?,?,?,?,?,?,?,0.43395352363586426
16,15,Pedestrian,?,?,?,268,197,340,391,?,?,?,?,?,?,?,0.6544905304908752
16,19,Pedestrian,?,?,?,494,197,516,254,?,?,?,?,?,?,?,0.29483985900878906
17,1,Pedestrian,?,?,?,589,204,722,505,?,?,?,?,?,?,?,0.8010344505310059
17,2,Pedestrian,?,?,?,695,194,796,484,?,?,?,?,?,?,?,0.8700263500213623
17,5,Pedestrian,?,?,?,581,193,608,262,?,?,?,?,?,?,?,0.5416029095649719
17,6,Cyclist,?,?,?,346,255,473,363,?,?,?,?,?,?,?,0.3619696795940399
17,10,Pedestrian,?,?,?,533,198,567,275,?,?,?,?,?,?,?,0.6145080924034119
17,13,Pedestrian,?,?,?,1188,195,1292,511,?,?,?,?,?,?,?,0.8822121024131775
17,14,Pedestrian,?,?,?,223,187,276,405,?,?,?,?,?,?,?,0.5828935503959656
17,15,Pedestrian,?,?,?,281,199,357,401,?,?,?,?,?,?,?,0.8231226205825806
17,19,Pedestrian,?,?,?,500,199,521,253,?,?,?,?,?,?,?,0.3384917378425598
17,21,Pedestrian,?,?,?,612,190,642,257,?,?,?,?,?,?,?,0.3847254812717438
18,1,Pedestrian,?,?,?,608,204,742,507,?,?,?,?,?,?,?,0.8472947478294373
18,2,Pedestrian,?,?,?,709,196,809,484,?,?,?,?,?,?,?,0.8106178045272827
18,5,Pedestrian,?,?,?,582,194,608,261,?,?,?,?,?,?,?,0.497233510017395
18,6,Pedestrian,?,?,?,347,254,476,362,?,?,?,?,?,?,?,0.815414309501648
18,10,Pedestrian,?,?,?,536,196,570,274,?,?,?,?,?,?,?,0.5284102559089661
18,11,Pedestrian,?,?,?,543,187,571,268,?,?,?,?,?,?,?,0.37705621123313904
18,13,Pedestrian,?,?,?,1167,200,1273,510,?,?,?,?,?,?,?,0.9109830260276794
18,14,Pedestrian,?,?,?,231,186,286,413,?,?,?,?,?,?,?,0.7124873399734497
18,15,Pedestrian,?,?,?,301,197,382,406,?,?,?,?,?,?,?,0.815414309501648
18,19,Pedestrian,?,?,?,502,200,522,253,?,?,?,?,?,?,?,0.5284102559089661
18,21,Pedestrian,?,?,?,614,192,645,259,?,?,?,?,?,?,?,0.4266951382160187
19,1,Pedestrian,?,?,?,633,201,765,507,?,?,?,?,?,?,?,0.8079944252967834
19,2,Pedestrian,?,?,?,724,192,823,483,?,?,?,?,?,?,?,0.7855150699615479
19,5,Pedestrian,?,?,?,583,189,612,260,?,?,?,?,?,?,?,0.6714465022087097
19,10,Pedestrian,?,?,?,538,191,574,274,?,?,?,?,?,?,?,0.6641669869422913
19,11,Pedestrian,?,?,?,541,187,569,271,?,?,?,?,?,?,?,0.6641669869422913
19,13,Pedestrian,?,?,?,1142,201,1249,511,?,?,?,?,?,?,?,0.9072557091712952
19,14,Pedestrian,?,?,?,237,186,297,423,?,?,?,?,?,?,?,0.7633126974105835
19,15,Pedestrian,?,?,?,311,195,396,411,?,?,?,?,?,?,?,0.8443391919136047
19,19,Pedestrian,?,?,?,482,195,505,253,?,?,?,?,?,?,?,0.40742069482803345
19,21,Pedestrian,?,?,?,616,194,647,261,?,?,?,?,?,?,?,0.5242406129837036
20,1,Pedestrian,?,?,?,656,199,787,508,?,?,?,?,?,?,?,0.8376791477203369
20,2,Pedestrian,?,?,?,744,190,843,484,?,?,?,?,?,?,?,0.7860772609710693
20,5,Pedestrian,?,?,?,582,186,611,259,?,?,?,?,?,?,?,0.7248802185058594
20,10,Pedestrian,?,?,?,540,189,576,274,?,?,?,?,?,?,?,0.637710452079773
20,13,Pedestrian,?,?,?,1113,199,1219,510,?,?,?,?,?,?,?,0.8542822003364563
20,14,Pedestrian,?,?,?,248,187,310,428,?,?,?,?,?,?,?,0.7772961258888245
20,15,Pedestrian,?,?,?,322,201,404,409,?,?,?,?,?,?,?,0.7781970500946045
20,19,Pedestrian,?,?,?,475,194,498,253,?,?,?,?,?,?,?,0.4381835162639618
20,21,Pedestrian,?,?,?,617,196,647,263,?,?,?,?,?,?,?,0.3707848787307739
20,24,Pedestrian,?,?,?,522,192,539,239,?,?,?,?,?,?,?,0.2594137191772461
21,1,Pedestrian,?,?,?,684,200,817,510,?,?,?,?,?,?,?,0.8480328917503357
21,2,Pedestrian,?,?,?,768,191,871,491,?,?,?,?,?,?,?,0.8268061876296997
21,5,Pedestrian,?,?,?,581,189,610,261,?,?,?,?,?,?,?,0.6252616047859192
21,10,Pedestrian,?,?,?,539,187,576,276,?,?,?,?,?,?,?,0.5749344825744629
21,13,Pedestrian,?,?,?,1078,201,1184,509,?,?,?,?,?,?,?,0.8830395340919495
21,14,Pedestrian,?,?,?,262,189,316,395,?,?,?,?,?,?,?,0.5058053135871887
21,15,Pedestrian,?,?,?,334,196,418,412,?,?,?,?,?,?,?,0.715694785118103
21,19,Pedestrian,?,?,?,472,196,495,253,?,?,?,?,?,?,?,0.43116798996925354
21,21,Pedestrian,?,?,?,619,197,649,264,?,?,?,?,?,?,?,0.27490127086639404
21,24,Pedestrian,?,?,?,522,193,539,240,?,?,?,?,?,?,?,0.5749344825744629
21,25,Cyclist,?,?,?,312,283,361,365,?,?,?,?,?,?,?,0.37512627243995667
22,1,Pedestrian,?,?,?,697,202,831,511,?,?,?,?,?,?,?,0.8400458693504333
22,2,Pedestrian,?,?,?,790,193,897,498,?,?,?,?,?,?,?,0.8577536940574646
22,5,Pedestrian,?,?,?,579,187,609,263,?,?,?,?,?,?,?,0.6527901291847229
22,10,Pedestrian,?,?,?,540,186,577,278,?,?,?,?,?,?,?,0.6242160797119141
22,13,Pedestrian,?,?,?,1052,205,1160,506,?,?,?,?,?,?,?,0.9109323024749756
22,14,Pedestrian,?,?,?,278,189,331,385,?,?,?,?,?,?,?,0.47512567043304443
22,15,Pedestrian,?,?,?,343,197,428,416,?,?,?,?,?,?,?,0.5570125579833984
22,19,Pedestrian,?,?,?,466,195,489,253,?,?,?,?,?,?,?,0.4245668947696686
22,21,Pedestrian,?,?,?,621,198,650,266,?,?,?,?,?,?,?,0.6527901291847229
22,25,Pedestrian,?,?,?,316,283,365,366,?,?,?,?,?,?,?,0.34361976385116577
22,26,Pedestrian,?,?,?,248,260,338,432,?,?,?,?,?,?,?,0.34361976385116577
23,1,Pedestrian,?,?,?,704,201,839,511,?,?,?,?,?,?,?,0.8437720537185669
23,2,Pedestrian,?,?,?,807,193,915,499,?,?,?,?,?,?,?,0.792704701423645
23,5,Pedestrian,?,?,?,580,190,609,262,?,?,?,?,?,?,?,0.5925796627998352
23,10,Pedestrian,?,?,?,542,186,580,278,?,?,?,?,?,?,?,0.42123666405677795
23,13,Pedestrian,?,?,?,1025,205,1134,505,?,?,?,?,?,?,?,0.8817183971405029
23,14,Pedestrian,?,?,?,285,188,345,411,?,?,?,?,?,?,?,0.6300095915794373
23,15,Pedestrian,?,?,?,362,197,447,416,?,?,?,?,?,?,?,0.5666672587394714
23,19,Pedestrian,?,?,?,460,195,484,254,?,?,?,?,?,?,?,0.43597277998924255
23,21,Pedestrian,?,?,?,620,201,648,265,?,?,?,?,?,?,?,0.3021240532398224
23,26,Pedestrian,?,?,?,248,255,341,433,?,?,?,?,?,?,?,0.6300095915794373
24,1,Pedestrian,?,?,?,721,199,853,511,?,?,?,?,?,?,?,0.8421273827552795
24,2,Pedestrian,?,?,?,819,191,926,499,?,?,?,?,?,?,?,0.7193087935447693
24,5,Pedestrian,?,?,?,581,192,608,261,?,?,?,?,?,?,?,0.5785024762153625
24,10,Pedestrian,?,?,?,545,187,582,278,?,?,?,?,?,?,?,0.5446540713310242
24,13,Pedestrian,?,?,?,994,203,1100,499,?,?,?,?,?,?,?,0.8386882543563843
24,14,Pedestrian,?,?,?,292,191,357,423,?,?,?,?,?,?,?,0.7328386902809143
24,15,Pedestrian,?,?,?,379,199,466,421,?,?,?,?,?,?,?,0.5860596895217896
24,19,Pedestrian,?,?,?,450,193,476,255,?,?,?,?,?,?,?,0.5129727125167847
24,21,Pedestrian,?,?,?,622,203,648,264,?,?,?,?,?,?,?,0.3585624694824219
24,28,Cyclist,?,?,?,218,292,291,378,?,?,?,?,?,?,?,0.4781641662120819
25,1,Pedestrian,?,?,?,748,196,878,511,?,?,?,?,?,?,?,0.867457389831543
25,2,Pedestrian,?,?,?,832,189,938,498,?,?,?,?,?,?,?,0.7932851314544678
25,5,Pedestrian,?,?,?,581,192,609,263,?,?,?,?,?,?,?,0.6386446952819824
25,10,Pedestrian,?,?,?,547,189,582,280,?,?,?,?,?,?,?,0.621512234210968
25,13,Pedestrian,?,?,?,967,202,1071,492,?,?,?,?,?,?,?,0.8234131336212158
25,14,Pedestrian,?,?,?,303,193,372,430,?,?,?,?,?,?,?,0.7610693573951721
25,15,Pedestrian,?,?,?,392,199,479,423,?,?,?,?,?,?,?,0.7610693573951721
25,19,Pedestrian,?,?,?,445,194,471,254,?,?,?,?,?,?,?,0.3247499167919159
25,21,Pedestrian,?,?,?,623,203,649,264,?,?,?,?,?,?,?,0.29356732964515686
25,24,Pedestrian,?,?,?,537,190,559,252,?,?,?,?,?,?,?,0.26631858944892883
25,28,Cyclist,?,?,?,220,290,296,379,?,?,?,?,?,?,?,0.49974972009658813
25,29,Cyclist,?,?,?,248,296,301,379,?,?,?,?,?,?,?,0.27411749958992004
26,1,Pedestrian,?,?,?,764,195,896,510,?,?,?,?,?,?,?,0.8184223175048828
26,2,Pedestrian,?,?,?,855,187,963,502,?,?,?,?,?,?,?,0.8694719672203064
26,5,Pedestrian,?,?,?,581,191,610,263,?,?,?,?,?,?,?,0.5953772068023682
26,10,Pedestrian,?,?,?,549,191,585,281,?,?,?,?,?,?,?,0.6301738023757935
26,13,Pedestrian,?,?,?,936,206,1043,491,?,?,?,?,?,?,?,0.9009816646575928
26,14,Pedestrian,?,?,?,310,189,384,435,?,?,?,?,?,?,?,0.7502318620681763
26,15,Pedestrian,?,?,?,403,196,492,426,?,?,?,?,?,?,?,0.6864084005355835
26,19,Pedestrian,?,?,?,439,193,466,254,?,?,?,?,?,?,?,0.2868484556674957
26,21,Pedestrian,?,?,?,625,202,652,264,?,?,?,?,?,?,?,0.3957323729991913
26,24,Pedestrian,?,?,?,537,190,557,247,?,?,?,?,?,?,?,0.2868484556674957
26,28,Cyclist,?,?,?,216,281,299,379,?,?,?,?,?,?,?,0.35572803020477295
26,29,Cyclist,?,?,?,253,287,312,378,?,?,?,?,?,?,?,0.2935256361961365
27,1,Pedestrian,?,?,?,780,197,918,510,?,?,?,?,?,?,?,0.8633703589439392
27,2,Pedestrian,?,?,?,873,191,980,505,?,?,?,?,?,?,?,0.6640586853027344
27,5,Pedestrian,?,?,?,582,192,610,264,?,?,?,?,?,?,?,0.502196729183197
27,10,Pedestrian,?,?,?,553,191,588,282,?,?,?,?,?,?,?,0.562157392501831
27,13,Pedestrian,?,?,?,929,210,1036,493,?,?,?,?,?,?,?,0.6607197523117065
27,14,Pedestrian,?,?,?,318,189,392,434,?,?,?,?,?,?,?,0.6969393491744995
27,15,Pedestrian,?,?,?,421,193,511,428,?,?,?,?,?,?,?,0.740542471408844
27,21,Pedestrian,?,?,?,627,200,654,264,?,?,?,?,?,?,?,0.29551711678504944
27,24,Pedestrian,?,?,?,539,189,560,249,?,?,?,?,?,?,?,0.562157392501831
27,28,Cyclist,?,?,?,216,277,302,379,?,?,?,?,?,?,?,0.2705131769180298
27,29,Cyclist,?,?,?,250,274,317,377,?,?,?,?,?,?,?,0.2705131769180298
28,1,Pedestrian,?,?,?,782,199,919,511,?,?,?,?,?,?,?,0.8482065796852112
28,2,Pedestrian,?,?,?,896,192,1003,503,?,?,?,?,?,?,?,0.8767237663269043
28,5,Pedestrian,?,?,?,582,192,610,265,?,?,?,?,?,?,?,0.5163596868515015
28,10,Pedestrian,?,?,?,554,191,590,283,?,?,?,?,?,?,?,0.6015447378158569
28,13,Pedestrian,?,?,?,905,211,1011,492,?,?,?,?,?,?,?,0.8767237663269043
28,14,Pedestrian,?,?,?,329,183,407,440,?,?,?,?,?,?,?,0.7470621466636658
28,15,Pedestrian,?,?,?,446,195,538,430,?,?,?,?,?,?,?,0.8595383763313293
28,21,Pedestrian,?,?,?,626,195,655,265,?,?,?,?,?,?,?,0.329316645860672
28,24,Pedestrian,?,?,?,536,191,555,245,?,?,?,?,?,?,?,0.27228930592536926
28,25,Cyclist,?,?,?,401,288,446,363,?,?,?,?,?,?,?,0.3661595582962036
28,28,Cyclist,?,?,?,217,290,293,379,?,?,?,?,?,?,?,0.25465425848960876
28,29,Cyclist,?,?,?,266,274,335,378,?,?,?,?,?,?,?,0.26916271448135376
29,1,Pedestrian,?,?,?,812,200,949,511,?,?,?,?,?,?,?,0.8615525364875793
29,2,Pedestrian,?,?,?,914,194,1023,504,?,?,?,?,?,?,?,0.8487057089805603
29,5,Pedestrian,?,?,?,583,193,610,264,?,?,?,?,?,?,?,0.3304869532585144
29,10,Pedestrian,?,?,?,556,189,592,284,?,?,?,?,?,?,?,0.7138423323631287
29,14,Pedestrian,?,?,?,339,179,419,447,?,?,?,?,?,?,?,0.7726996541023254
29,15,Pedestrian,?,?,?,457,199,553,435,?,?,?,?,?,?,?,0.833099901676178
29,21,Pedestrian,?,?,?,630,201,657,266,?,?,?,?,?,?,?,0.411048948764801
29,24,Pedestrian,?,?,?,538,191,557,245,?,?,?,?,?,?,?,0.7138423323631287
29,25,Cyclist,?,?,?,412,289,458,363,?,?,?,?,?,?,?,0.38575899600982666
29,26,Cyclist,?,?,?,406,250,466,363,?,?,?,?,?,?,?,0.38575899600982666
29,28,Cyclist,?,?,?,217,292,292,379,?,?,?,?,?,?,?,0.37490034103393555
29,29,Cyclist,?,?,?,275,273,345,377,?,?,?,?,?,?,?,0.25329312682151794
30,1,Pedestrian,?,?,?,822,197,959,510,?,?,?,?,?,?,?,0.6210649609565735
30,2,Pedestrian,?,?,?,935,192,1044,506,?,?,?,?,?,?,?,0.858924388885498
30,5,Pedestrian,?,?,?,583,193,609,262,?,?,?,?,?,?,?,0.2558268904685974
30,10,Pedestrian,?,?,?,557,189,593,285,?,?,?,?,?,?,?,0.4461216330528259
30,14,Pedestrian,?,?,?,349,178,434,457,?,?,?,?,?,?,?,0.7830846309661865
30,15,Pedestrian,?,?,?,464,201,561,439,?,?,?,?,?,?,?,0.7262004017829895
30,21,Pedestrian,?,?,?,631,201,658,267,?,?,?,?,?,?,?,0.32056599855422974
30,26,Cyclist,?,?,?,424,247,481,355,?,?,?,?,?,?,?,0.4195857346057892
30,28,Cyclist,?,?,?,217,292,291,379,?,?,?,?,?,?,?,0.3286888599395752
30,29,Cyclist,?,?,?,281,272,353,378,?,?,?,?,?,?,?,0.2561778128147125
31,1,Pedestrian,?,?,?,856,193,993,510,?,?,?,?,?,?,?,0.8556687831878662
31,2,Pedestrian,?,?,?,950,189,1059,505,?,?,?,?,?,?,?,0.8129229545593262
31,5,Pedestrian,?,?,?,583,194,608,263,?,?,?,?,?,?,?,0.2569361925125122
31,7,Cyclist,?,?,?,331,254,471,462,?,?,?,?,?,?,?,0.28642114996910095
31,10,Pedestrian,?,?,?,568,193,599,277,?,?,?,?,?,?,?,0.2504764199256897
31,11,Pedestrian,?,?,?,552,188,582,278,?,?,?,?,?,?,?,0.2833089828491211
31,13,Pedestrian,?,?,?,798,216,896,473,?,?,?,?,?,?,?,0.7821994423866272
31,14,Pedestrian,?,?,?,364,182,447,455,?,?,?,?,?,?,?,0.5663124918937683
31,15,Pedestrian,?,?,?,479,197,576,440,?,?,?,?,?,?,?,0.8207579255104065
31,21,Pedestrian,?,?,?,635,204,660,267,?,?,?,?,?,?,?,0.3390895128250122
31,26,Cyclist,?,?,?,434,254,487,353,?,?,?,?,?,?,?,0.33489930629730225
31,28,Cyclist,?,?,?,216,291,292,380,?,?,?,?,?,?,?,0.4510795474052429
31,29,Cyclist,?,?,?,285,267,359,374,?,?,?,?,?,?,?,0.32787853479385376
32,1,Pedestrian,?,?,?,888,195,1026,511,?,?,?,?,?,?,?,0.8381770849227905
32,2,Pedestrian,?,?,?,970,186,1078,504,?,?,?,?,?,?,?,0.8205790519714355
32,5,Pedestrian,?,?,?,583,194,608,264,?,?,?,?,?,?,?,0.3635074496269226
32,6,Cyclist,?,?,?,266,268,390,374,?,?,?,?,?,?,?,0.4000517427921295
32,7,Pedestrian,?,?,?,339,256,479,466,?,?,?,?,?,?,?,0.7549664974212646
32,10,Pedestrian,?,?,?,571,193,602,277,?,?,?,?,?,?,?,0.3635074496269226
32,11,Pedestrian,?,?,?,552,188,583,279,?,?,?,?,?,?,?,0.3635074496269226
32,13,Pedestrian,?,?,?,787,215,882,459,?,?,?,?,?,?,?,0.8585247993469238
32,14,Pedestrian,?,?,?,377,183,463,461,?,?,?,?,?,?,?,0.7549664974212646
32,15,Pedestrian,?,?,?,499,196,596,448,?,?,?,?,?,?,?,0.800057053565979
32,21,Pedestrian,?,?,?,635,204,661,268,?,?,?,?,?,?,?,0.3635074496269226
32,26,Cyclist,?,?,?,447,266,489,345,?,?,?,?,?,?,?,0.4619758725166321
32,28,Cyclist,?,?,?,216,291,292,380,?,?,?,?,?,?,?,0.40144485235214233
32,29,Cyclist,?,?,?,291,263,367,373,?,?,?,?,?,?,?,0.4000517427921295
33,1,Pedestrian,?,?,?,902,198,1039,510,?,?,?,?,?,?,?,0.8058680295944214
33,2,Pedestrian,?,?,?,999,187,1106,504,?,?,?,?,?,?,?,0.8432846665382385
33,4,Cyclist,?,?,?,208,260,297,377,?,?,?,?,?,?,?,0.42934852838516235
